platform,post_id,content,publish_time,like_count,comment_count,crawl_time,url,comment_content,comment_users
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,朴朴超市,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,草莓我都上朴朴超市买！快至30分钟送达，新鲜个大，味道浓郁！,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,07:49,2026-02-26 09
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,love垦荒着,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,奇想花园,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,你是哪个部门？,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,上海来自iPhone客户端36楼2019-01-03 10:17,IP属地
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,问一下人偶扮演还招人吗,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,泰国来自iPhone客户端37楼2019-01-03 13:22,IP属地
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,55,来自iPhone客户端38楼2019-01-04 11
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,雪深花隐1,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,星愿公园,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,请问1.6人会多么？,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,女生，没什么特长，可以做哪些职业？那里的薪资最低是多少,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,河北来自Android客户端40楼2019-01-04 16:40,IP属地
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,算什么人喽,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,女生，住在南汇，请问那里包吃住么，可以做什么职位，,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,浙江来自iPhone客户端41楼2019-01-05 10:14,IP属地
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,01:49,2026-02-26 09
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,可以带伸缩功能的手机稳定器么,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,辽宁来自Android客户端43楼2019-01-05 16:38,IP属地
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,员工宿舍附近有网吧吗,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,浙江来自iPhone客户端44楼2019-01-09 15:32,IP属地
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,来了3年了的元老路过,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,上海来自iPhone客户端45楼2019-01-14 00:37,IP属地
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,米奇大街,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,为什么我去年十一月份参加舞蹈演员甄选的，现在一点消息都没有,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,辽宁来自iPhone客户端47楼2019-01-28 12:46,IP属地
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,鹿晨曦Angel,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,你们会和鸭鸭 公主们一起打卡 一起吃饭吗？？还要据说有地下员工通道是真的吗？想去看 哈哈哈,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,58,来自iPhone客户端48楼2019-01-31 08
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,flowers叶,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,55:49,2026-02-26 08
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,迪士尼镇,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,你好怎么去迪士尼应聘？,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,24,来自iPhone客户端51楼2019-02-17 06
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,弗莱尔法隆君,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,火锅店店长,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,你好，请问演出助理做的是台前还是幕后的工作，大概工资在多少左右呢？谢谢,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,20,来自iPhone客户端53楼2019-02-17 19
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,要不要穿玩偶的卡通人,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,河南来自Android客户端54楼2019-02-17 21:00,IP属地
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,你好，我想问一下游客调研专员面试的难度大不大，很想试试这份工作，是名应届生，如果面试通过，大概多久可以入职呢？,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,贴吧用户_QyXVaD6,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,40,来自Android客户端56楼2019-02-25 23
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,49:49,2026-02-26 08
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,—独家记忆,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,迪士尼站,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,有宿舍？,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,上海来自手机贴吧57楼2019-02-25 23:54,IP属地
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,沙海的星空,未知用户
tieba,tieba_1_1772068055,上海迪士尼工作2年多，有想入职或者准备入职的朋友可以来问问题哦，,NULL,NULL,NULL,2026-02-26 09:07:35,https://tieba.baidu.com/p/5973557445,你好，我想问7月份找假期工吗？如果大三暑假可以去实习三个月吗？得提前多久申请呢？,未知用户
